N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2020;entrées 2019;évolution entrées;tranche d'entrées;propriétaire;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;part des séances de films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude
84745;SALLE RAIMU;PROVENCE-ALPES-COTE D'AZUR;AVENUE DE LA BORDE;06029;Cannes;74285;06;06701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;1;177;26;217;5 787;19 038;-0,7;De 5 à 10 000 entrées;MJC CENTRE SOCIAL COEUR DE RANGUIN;SARL MC4 DISTRIBUTION;OUI;C;;FIXE;NON;B;93;71;0;34,7;57,7;5,2;2,4;49;15,7;8,4;43.567121;6.963836
84761;OLYMPIA 5 A 9;PROVENCE-ALPES-COTE D'AZUR;5 RUE D ANTIBES;06029;Cannes;74285;06;06701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;5;469;30;4 656;35 014;29 708;0,2;De 30 à 40 000 entrées;OLYMPIA;UGC MEDITERRANEE;NON;NON;;FIXE;NON;B;135;86;47;100,0;0,0;0,0;0,0;26;0,0;0,0;43.552366;7.016598
84774;PROSPER MERIMEE;PROVENCE-ALPES-COTE D'AZUR;25 AVENUE FRANCIS TOMER;06029;Cannes;74285;06;06701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;1;432;16;43;4 361;7 791;-0,4;De 2 à 5 000 entrées;CANNES CINEMA;;NON;NON;;FIXE;NON;B;34;0;0;53,2;35,8;9,9;1,0;26;30,9;30,5;43.54938;6.981931
84781;MIRAMAR;PROVENCE-ALPES-COTE D'AZUR;RUE PASTEUR - ANGLE CROISETTE;06029;Cannes;74285;06;06701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;1;370;12;24;4 514;71 699;-0,9;De 2 à 5 000 entrées;CANNES CINEMA;;NON;NON;;FIXE;NON;B;23;9;0;70,2;16,6;6,8;6,4;6;47,4;41,6;43.550134;7.029043
84782;ALEXANDRE III;PROVENCE-ALPES-COTE D'AZUR;19 BD ALEXANDRE III;06029;Cannes;74285;06;06701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;1;176;15;20;2 371;9 721;-0,8;De 2 à 5 000 entrées;CANNES CINEMA;;NON;NON;;FIXE;NON;B;17;0;0;45,5;46,8;5,4;2,3;10;24,1;17,7;43.546541;7.036474
84830;CANNET TOILES;PROVENCE-ALPES-COTE D'AZUR;1 RUE VICTORIEN SARDOU;06030;Le Cannet;41571;06;06701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;1;90;28;379;4 861;50 081;-0,9;De 2 à 5 000 entrées;COMMUNE LE CANNET;SARL MC4 DISTRIBUTION;OUI;C;;FIXE;NON;B;89;70;2;44,1;46,3;6,4;3,2;45;30,4;20,0;43.576083;7.017663
84831;CINETOILE ROCHEVILLE;PROVENCE-ALPES-COTE D'AZUR;2 AVENUE FRANKLIN ROOSEVELT;06030;Le Cannet;41571;06;06701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;1;88;29;445;5 410;121 726;-1,0;De 5 à 10 000 entrées;COMMUNE LE CANNET;SARL MC4 DISTRIBUTION;OUI;C;;FIXE;NON;B;98;82;2;70,8;21,1;6,1;2,0;40;43,8;42,8;43.56912;7.005225
84981;ESPACE CULTUREL FRANCOIS MITTERRAND;NORMANDIE;PARC GEORGES PIERRE;76157;Canteleu;14848;76;00755;Rouen;467133;04-Unités urbaines de 100 000 hbts ou plus;1;170;20;63;1 353;26 627;-0,9;Moins de 2000 entrées;COMMUNE DE CANTELEU;SARL NORD OUEST EXPLOITATION CINEMA;NON;NON;;FIXE;NON;B;24;11;0;62,3;24,9;5,0;7,8;15;33,9;35,7;49.452077;1.037664
85211;RIO CINEMA;NOUVELLE AQUITAINE;ALLEES MARINES;40065;Capbreton;8776;40;40301;Capbreton;12599;06-autres communes et unités urbaines;1;172;28;515;8 211;8 621;0,0;De 5 à 10 000 entrées;ASSOCIATION SCENA RIO;SNC SAGEC - CINE 32 VEO;OUI;E;RDJPPR;FIXE;NON;C;133;98;39;60,7;34,9;2,8;1,5;68;25,2;19,6;43.641276;-1.432502
85323;ATMOSPHERE;OCCITANIE;3 RUE ANATOLE FRANCE;12052;Capdenac-Gare;4542;12;00364;Figeac;16530;06-autres communes et unités urbaines;1;263;28;359;4 538;29 463;-0,8;De 2 à 5 000 entrées;LES LUMIERES DE LA VILLE;SNC SAGEC - CINE 32 VEO;OUI;E;JP;FIXE;NON;B;105;78;0;76,0;18,9;3,7;1,3;54;51,6;57,7;44.574792;2.081445
85851;CENTRE AUDIOVISUEL;NOUVELLE AQUITAINE;PLACE DU FOIRAIL;33095;Captieux;1268;33;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;195;26;177;1 073;8 176;-0,9;Moins de 2000 entrées;ARTS ET TECHNIQUES;SAINT LOUIS;OUI;E;;FIXE;NON;R;93;77;0;53,0;41,4;3,7;1,9;39;19,5;18,3;44.292217;-0.259312
85861;CASINO;OCCITANIE;CASINO MUNICIPAL;65127;Capvern;1325;65;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;99;30;96;1 177;342 806;-1,0;Moins de 2000 entrées;ASSOCIATION LE PARVIS SCENE NATIONALE TARBES PYRENEES;SNC SAGEC - CINE 32 VEO;OUI;E;;FIXE;NON;R;81;66;0;68,0;24,5;7,3;0,1;48;32,4;38,3;43.120092;0.309567
85902;ETOILE;BRETAGNE;11 RUE DUQUESNE;29023;Carantec;3149;29;29124;Carantec;4470;06-autres communes et unités urbaines;1;161;29;172;4 121;54 187;-0,9;De 2 à 5 000 entrées;ASSOCIATION ETOILE CINE;SAS CINE DIFFUSION;OUI;E;JPPR;FIXE;NON;C;109;76;1;61,3;31,4;4,8;2,5;68;20,7;15,2;48.667568;-3.912861
85981;FAVOLS;NOUVELLE AQUITAINE;AVENUE VIGNAU-ANGLADE;33096;Carbon-Blanc;7578;33;33701;Bordeaux;904359;04-Unités urbaines de 100 000 hbts ou plus;1;196;16;36;1 074;7 305;-0,9;Moins de 2000 entrées;ARTS ET TECHNIQUES;ARTEC;NON;NON;;FIXE;NON;B;29;20;2;59,4;34,1;4,3;2,2;11;36,1;42,2;44.895434;-0.508506
85993;CINE CARBONNE;OCCITANIE;BOIS DE CASTRES;31107;Carbonne;5502;31;31204;Carbonne;6499;06-autres communes et unités urbaines;1;206;30;277;5 050;29 680;-0,8;De 5 à 10 000 entrées;ASSOCIATION CINEFOL 31;;OUI;E;JP;FIXE;NON;C;206;156;0;59,6;30,1;6,7;3,6;131;52,1;59,9;43.286407;1.200892
86031;CENTRE CULTUREL DE L ESTRAN;NOUVELLE AQUITAINE;123 AVENUE DE MAUBUISSON;33097;Carcans;2388;33;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;248;26;161;1 301;6 926;-0,8;Moins de 2000 entrées;ARTS ET TECHNIQUES;ARTEC;NON;NON;;FIXE;NON;R;71;64;3;62,7;31,2;5,2;0,9;22;34,5;38,2;45.069909;-1.142214
86072;CGR LE COLISEE;OCCITANIE;10 BD OMER SARRAUT;11069;Carcassonne;45996;11;11501;Carcassonne;48527;05-Unités urbaines de 20 000 à 100 000 hbts;3;337;1;60;610;8 445;-0,9;Moins de 2000 entrées;LE COLISEE;;NON;NON;;FIXE;NON;C;12;2;1;69,7;8,1;19,4;2,8;11;78,6;88,9;43.216587;2.352707
86103;CGR CARCASSONNE;OCCITANIE;ZONE DU PONT ROUGE;11069;Carcassonne;45996;11;11501;Carcassonne;48527;05-Unités urbaines de 20 000 à 100 000 hbts;9;1830;31;8 906;99 473;65 252;0,5;De 80 à 100 000 entrées;CAP  CINEMA  CARCASSONNE;SARL LES FILMS DE LA ROCHELLE;OUI;D;;FIXE;OUI;C;208;151;129;48,9;44,9;4,0;2,3;89;21,6;13,1;43.235546;2.367714
86173; SLE COMMUNALE DU FOYER RURAL;PROVENCE-ALPES-COTE D'AZUR;31 RUE MARECHAL FOCH;83032;Carcès;3463;83;83204;Carcès;7028;06-autres communes et unités urbaines;1;100;27;114;2 135;142 828;-1,0;De 2 à 5 000 entrées;LE CINEMA DU SOLEIL;SNC SAGEC - CINE 32 VEO;NON;NON;;ITINERANT;NON;C;48;36;3;45,2;46,0;4,4;4,4;15;22,2;20,0;43.4765018;6.182329100000061
86313;LE COTENTIN;NORMANDIE;RUE HOLGATE;50099;Carentan les Marais;7920;50;50204;Carentan;9305;06-autres communes et unités urbaines;2;316;28;847;6 737;9 655;-0,3;De 5 à 10 000 entrées;CHAMPALAUNE BRUNO MAURICE GERARD;SARL CINEODE;OUI;E;;FIXE;NON;C;112;86;19;70,2;20,5;3,4;5,9;45;43,7;41,4;49.302896;-1.247604
86353;LE GRAND BLEU;BRETAGNE;CENTRE CULTUREL;29024;Carhaix-Plouguer;7305;29;00271;Carhaix-Plouguer;9131;06-autres communes et unités urbaines;1;215;31;520;11 487;21 486;-0,5;De 10 à 20 000 entrées;ASSOCIATION CONTRECHAMP;SAS CINE DIFFUSION;OUI;E;RDJPPR;FIXE;NON;C;151;118;27;65,9;24,5;8,8;0,8;76;24,8;34,6;48.283143;-3.572343
86544;CLAP CINE;OCCITANIE;3 AVENUE JEAN JAURES;81060;Carmaux;9460;81;81304;Carmaux;16697;06-autres communes et unités urbaines;4;573;29;2 043;18 587;18 119;0,0;De 10 à 20 000 entrées;L YRE CINEMAS;;OUI;E;RDJPPR;FIXE;NON;C;157;100;48;54,0;38,3;5,5;2,2;67;28,7;23,6;44.049028;2.157496
86561;REX;BRETAGNE;21 AVENUE MILN;56034;Carnac;4236;56;56215;Carnac;8003;06-autres communes et unités urbaines;2;422;27;584;10 320;24 017;-0,6;De 10 à 20 000 entrées;CINEGYR CARNAC;CINEGYR CARNAC;OUI;E;;FIXE;NON;C;79;66;42;48,6;46,8;3,0;1,7;22;18,3;17,3;47.572383;-3.075775
86693;L ARTEA;PROVENCE-ALPES-COTE D'AZUR;AVENUE CARDINAL DE LAVIGERIE;13119;Carnoux-en-Provence;6615;13;13209;Carnoux-en-Provence;6615;06-autres communes et unités urbaines;1;306;22;85;862;57 693;-1,0;Moins de 2000 entrées;POLYMAGES;SARL MC4 DISTRIBUTION;NON;NON;;FIXE;NON;I;72;60;0;58,0;29,8;9,1;3,1;20;29,0;29,3;43.256071;5.568869
86772;SALLE DES FETES;PROVENCE-ALPES-COTE D'AZUR;BOULODROME;84030;Caromb;3249;84;00754;Avignon;456042;04-Unités urbaines de 100 000 hbts ou plus;1;200;21;77;2 224;90 061;-1,0;De 2 à 5 000 entrées;CINEVAL;;OUI;C;;ITINERANT;NON;B;51;27;0;52,2;20,6;18,9;8,4;31;82,8;79,0;44.109395;5.112026
86781;RIVOLI;PROVENCE-ALPES-COTE D'AZUR;56 AVENUE VICTOR HUGO;84031;Carpentras;28699;84;00754;Avignon;456042;04-Unités urbaines de 100 000 hbts ou plus;4;612;31;3 124;52 036;25 258;1,1;De 50 à 80 000 entrées;PRO SPECT IMAGES;;OUI;C;RDJPPR;FIXE;NON;B;168;109;79;42,8;48,6;6,1;2,5;90;16,3;12,5;44.050347;5.047636
86832;THEATRE DE DION;PAYS DE LA LOIRE;ROUTE DE SUCE;44026;Carquefou;19411;44;44701;Nantes;633690;04-Unités urbaines de 100 000 hbts ou plus;1;768;12;39;2 240;2 963;-0,2;De 2 à 5 000 entrées;ASSOCIATION DEVELOPPEMENT CULTUREL CARQUEFOU;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;NON;NON;;FIXE;NON;B;39;33;0;65,2;19,9;9,3;5,5;10;42,6;48,7;47.279819;-1.508095
86860;SALLE MULTISERVICE;NOUVELLE AQUITAINE;1 ROUTE DEPARTEMENTALE 42;64167;Carrère;215;64;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;0;19;61;1 829;14 212;-0,9;Moins de 2000 entrées;ASSOCIATION BEARN ADOUR TOURISME ET LOISIRS;SAINT LOUIS;NON;NON;;ITINERANT;NON;R;18;12;0;49,1;40,9;7,5;2,5;6;24,6;18,8;43.4817151;-0.2803853000000345
86930;JULIETTE GRECO;PROVENCE-ALPES-COTE D'AZUR;BOULEVARD LA COLLE BELLE;06033;Carros;12008;06;06701;Nice;943354;04-Unités urbaines de 100 000 hbts ou plus;1;277;11;45;1 843;9 108;-0,8;Moins de 2000 entrées;TOURNEE FAMILIA;SARL MC4 DISTRIBUTION;NON;NON;;FIXE;NON;B;43;24;1;45,8;40,3;9,8;4,1;25;36,1;35,0;43.772944;7.193186
86952;ESPACE FERNANDEL;PROVENCE-ALPES-COTE D'AZUR;AV ARISTIDE BRIAND;13021;Carry-le-Rouet;5891;13;13303;Sausset-les-Pins - Carry-le-Rouet;13515;06-autres communes et unités urbaines;1;200;31;792;8 541;11 293;-0,2;De 5 à 10 000 entrées;ASSOCIATION CULTURELLE CARRY LE ROUET;;OUI;E;JP;FIXE;NON;B;119;87;9;65,3;25,2;5,6;4,0;54;37,9;36,2;43.332335;5.151827
87646;CINE LES CALANQUES;PROVENCE-ALPES-COTE D'AZUR;20 AVENUE EMMANUEL AGOSTINI;13022;Cassis;7221;13;13211;Cassis;7221;06-autres communes et unités urbaines;1;111;27;444;3 574;69 881;-0,9;De 2 à 5 000 entrées;CENTRE CULTUREL EMMANUEL AGOSTINI;;OUI;E;RD;FIXE;NON;I;99;79;3;55,9;27,8;4,5;11,8;55;40,5;44,3;43.215622;5.538828
87772;M J C  CINE 113;OCCITANIE;20 AV DE TOULOUSE;31113;Castanet-Tolosan;12833;31;31701;Toulouse;948433;04-Unités urbaines de 100 000 hbts ou plus;1;178;30;669;10 248;9 854;0,0;De 10 à 20 000 entrées;MJC DE CASTANET TOLOSAN;SNC SAGEC - CINE 32 VEO;OUI;C;;FIXE;NON;B;205;151;2;56,3;36,3;5,2;2,2;115;23,0;24,5;43.516624;1.498262
87941;LE CASTELIA;OCCITANIE;17 RUE PONT FAURÉ;31116;Castelginest;9917;31;31701;Toulouse;948433;04-Unités urbaines de 100 000 hbts ou plus;1;190;31;485;8 796;3 669;1,4;De 5 à 10 000 entrées;VEO CINEMAS;SNC SAGEC - CINE 32 VEO;OUI;C;;FIXE;NON;B;114;71;5;65,3;26,0;3,3;5,4;58;34,6;29,4;43.693325;1.429742
87966;L'ODYSSEE;NOUVELLE AQUITAINE;PLACE JOSE BES;47052;Casteljaloux;4659;47;47102;Casteljaloux;4659;06-autres communes et unités urbaines;1;185;30;282;4 216;40 373;-0,9;De 2 à 5 000 entrées;CINE 2000 - L'ODYSSEE;SNC SAGEC - CINE 32 VEO;OUI;E;JPPR;FIXE;NON;I;120;86;1;63,7;32,9;3,4;0,0;73;45,8;47,6;44.313986;0.084494
88111;LE MELIES;OCCITANIE;LE BEZINAT;31117;Castelmaurou;4168;31;31701;Toulouse;948433;04-Unités urbaines de 100 000 hbts ou plus;1;193;27;273;4 964;136 408;-1,0;De 2 à 5 000 entrées;ASSOCIATION CINEFOL 31;SNC SAGEC - CINE 32 VEO;OUI;C;;FIXE;NON;B;137;101;15;73,8;10,5;0,0;15,8;69;63,2;53,5;43.680383;1.534648
88236;VEO CASTELNAUDARY;OCCITANIE;39, BOULEVARD GENERAL LAPASSET;11076;Castelnaudary;10969;11;11302;Castelnaudary;12212;06-autres communes et unités urbaines;3;447;31;1 965;26 920;7 726;2,5;De 20 à 30 000 entrées;VEO CASTELNAUDARY;SNC SAGEC - CINE 32 VEO;NON;NON;;FIXE;NON;C;190;126;53;46,3;45,7;4,8;3,2;95;22,6;27,4;43.320632;1.951331
88371;SALLE COMMUNALE POLYVALENTE;OCCITANIE;SALLE COMMUNALE POLYVALENTE;09082;Castelnau-Durban;444;09;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;80;28;169;2 788;17 877;-0,8;De 2 à 5 000 entrées;ASSOCIATION DEVELOPPEMENT ACTION CULTURELLE FOIX ARIEGE;;OUI;E;JP;ITINERANT;NON;R;32;18;0;63,3;30,3;4,1;2,4;26;32,6;32,1;43.001442;1.33357
88512;VOX;OCCITANIE;11 RUE DU COLLEGE;82033;Castelsarrasin;13886;82;82401;Castelsarrasin;26467;05-Unités urbaines de 20 000 à 100 000 hbts;1;184;29;173;3 462;552 147;-1,0;De 2 à 5 000 entrées;COMMUNE DE CASTELSARRASIN;SNC SAGEC - CINE 32 VEO;OUI;D;;FIXE;NON;C;99;75;0;57,0;31,1;10,4;1,5;54;37,3;28,9;44.037315;1.109842
88751;KURSAAL;NOUVELLE AQUITAINE;PLACE E LANDOUAT;40075;Castets;2120;40;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;106;30;304;2 879;42 060;-0,9;De 2 à 5 000 entrées;ASSOCIATION CASTESIENNE CINE KURSAAL;SAINT LOUIS;OUI;E;;FIXE;NON;R;123;106;1;50,3;34,1;4,9;10,7;55;35,4;40,1;43.882158;-1.145369
88991;CINE 4;NOUVELLE AQUITAINE;PLACE JASMIN;47057;Castillonnès;1436;47;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;205;30;275;5 219;17 014;-0,7;De 5 à 10 000 entrées;ASSOCIATION LES AMIS DE CINE 4;SNC SAGEC - CINE 32 VEO;OUI;E;JP;FIXE;NON;R;145;107;0;42,6;39,7;9,8;7,9;80;45,0;63,0;44.651621;0.591622
89105;CGR CASTRES;OCCITANIE;24 QUAI MIREDAMES;81065;Castres;41483;81;81501;Castres;56432;05-Unités urbaines de 20 000 à 100 000 hbts;5;660;31;4 226;48 333;152 692;-0,7;De 40 à 50 000 entrées;SOCIETE D'EXPLOITATION CINEMATOGRAPHIQUE;SARL LES FILMS DE LA ROCHELLE;OUI;D;RDJPPR;FIXE;NON;C;179;102;71;42,4;49,7;6,2;1,8;93;21,2;16,2;43.606683;2.243043
89152;SELECT;HAUTS DE FRANCE;32, RUE DES REMPARTS;59136;Le Cateau-Cambrésis;7033;59;59208;Le Cateau-Cambrésis;7355;06-autres communes et unités urbaines;1;178;20;109;2 567;33 770;-0,9;De 2 à 5 000 entrées;COMMUNE DE CATEAU CAMBRESIS;ENT. REG. CIN. NORD PAS DE CALAIS;NON;NON;;FIXE;NON;C;49;30;0;64,9;23,9;9,6;1,6;11;39,9;40,7;50.106254;3.54484
89481;LE PARIS;NORMANDIE;3 RUE ARISTIDE CAUCHOIS;76164;Rives-en-Seine;4141;76;76105;Caudebec-en-Caux;4141;06-autres communes et unités urbaines;1;386;31;311;3 238;11 917;-0,7;De 2 à 5 000 entrées;COMMUNE DE RIVES-EN-SEINE;SARL NORD OUEST EXPLOITATION CINEMA;OUI;E;;FIXE;NON;I;109;89;2;67,1;19,6;4,9;8,4;50;35,8;42,9;49.525593;0.72697
89644;MILLENIUM;HAUTS DE FRANCE;PLACE DES MANTILLES;59139;Caudry;14935;59;59307;Caudry;18989;06-autres communes et unités urbaines;2;598;30;803;15 630;18 367;-0,1;De 10 à 20 000 entrées;COMMUNE DE CAUDRY;;OUI;E;JP;FIXE;NON;C;121;97;10;69,1;23,7;4,9;2,3;49;29,9;25,7;50.127719;3.415275
90112;CINEMA THEATRE;OCCITANIE;32 RUE DES RECOLLETS;82037;Caussade;6841;82;82203;Caussade;8205;06-autres communes et unités urbaines;1;240;31;510;8 918;16 318;-0,5;De 5 à 10 000 entrées;ACTION CINEMATOGRAPHIQUE DU TARN;SNC SAGEC - CINE 32 VEO;OUI;E;RDJPPR;FIXE;NON;C;163;86;7;61,2;34,2;3,8;0,8;107;18,8;16,8;44.162933;1.538724
90191;CASINO;OCCITANIE;ESPLANADE DES OEUFS;65138;Cauterets;933;65;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;500;26;271;6 174;603 674;-1,0;De 5 à 10 000 entrées;SOCIETE D' EXPLOITATION DES CASINOS PYREEENS;;OUI;E;;FIXE;NON;R;90;74;12;57,6;36,1;5,1;1,2;27;24,0;23,6;42.88755;-0.114879
90312;FEMINA;PROVENCE-ALPES-COTE D'AZUR;58 COURS GAMBETTA;84035;Cavaillon;26707;84;00754;Avignon;456042;04-Unités urbaines de 100 000 hbts ou plus;3;392;31;2 785;30 331;35 909;-0,2;De 30 à 40 000 entrées;LES CINEMAS DE CAVAILLON;;OUI;C;;FIXE;NON;B;171;136;95;64,6;28,6;2,4;4,4;79;31,3;38,7;43.837243;5.040229
90313;LA CIGALE;PROVENCE-ALPES-COTE D'AZUR;79 AV DU MARECHAL JOFFRE;84035;Cavaillon;26707;84;00754;Avignon;456042;04-Unités urbaines de 100 000 hbts ou plus;1;360;25;216;5 490;431 476;-1,0;De 5 à 10 000 entrées;LES CINEMAS DE CAVAILLON;;NON;NON;;FIXE;NON;B;32;18;12;66,1;18,1;10,5;5,3;15;86,3;89,6;43.834515;5.041736
90345;ECRAN BLEU;PROVENCE-ALPES-COTE D'AZUR;SQUARE DE LATTRE DE TASSIGNY;83036;Cavalaire-sur-Mer;7139;83;83207;Cavalaire-sur-Mer;10949;06-autres communes et unités urbaines;1;149;12;120;811;211 823;-1,0;Moins de 2000 entrées;LEROY PATRICK;SARL MC4 DISTRIBUTION;NON;NON;;FIXE;NON;C;27;21;1;50,9;43,2;4,5;1,4;4;24,2;14,6;43.172524;6.530347
90763;ARMAGNAC;OCCITANIE;BARBOTAN LES THERMES;32096;Cazaubon;1661;32;00000;Zone rurale;14541106;04-Unités urbaines de 100 000 hbts ou plus;1;186;31;150;2 912;61 525;-1,0;De 2 à 5 000 entrées;COMMUNE DE CAZAUBON;SNC SAGEC - CINE 32 VEO;OUI;E;;FIXE;NON;R;119;99;8;55,2;37,3;5,2;2,4;58;30,1;28,5;43.947931;-0.041716
90932;LES CAPUCINS;OCCITANIE;RUE DES CAPUCINS;31135;Cazères;4865;31;31203;Cazères;6105;06-autres communes et unités urbaines;1;237;29;234;3 092;45 702;-0,9;De 2 à 5 000 entrées;ASSOCIATION CINEFOL 31;;OUI;E;JP;FIXE;NON;C;152;122;0;61,1;28,4;7,2;3,2;76;47,4;49,5;43.203101;1.083573
91033;ROAD MOVIES;OCCITANIE;AVE VICTOR HUGO;34069;Cazouls-lès-Béziers;4918;34;34129;Cazouls-lès-Béziers;4918;06-autres communes et unités urbaines;1;150;3;14;386;6 968;-0,9;Moins de 2000 entrées;ROAD MOVIES;;NON;NON;;ITINERANT;NON;I;12;5;0;56,8;29,3;7,1;6,7;2;49,2;42,4;43.392145;3.103753
91492;CINEMA DU THEATRE;ILE-DE-FRANCE;8 AVENUE CHARLES DE GAULLE;78126;La Celle-Saint-Cloud;21037;78;00851;Paris;10706072;03-Petite couronne;1;319;23;123;4 110;3 974;0,0;De 2 à 5 000 entrées;VILLE DE LA CELLE SAINT CLOUD;;NON;NON;;FIXE;NON;B;88;64;1;62,0;29,9;6,3;1,8;54;26,3;23,2;48.847416;2.136047
92302;CERETAN;OCCITANIE;BLD GEORGES CLEMENCEAU;66049;Céret;7705;66;66302;Céret;13808;06-autres communes et unités urbaines;1;170;15;41;3 682;364 523;-1,0;De 2 à 5 000 entrées;LAPORTA GERMAIN;;NON;NON;;FIXE;NON;C;24;6;0;91,7;0,0;8,3;0,0;12;30,0;22,1;42.486293;2.749588
92329;UGC CINE CITE;ILE-DE-FRANCE;8 PLACE DES 3 GARES;95127;Cergy;63395;95;00851;Paris;10706072;03-Petite couronne;14;2768;31;11 721;142 257;255 206;-0,4;De 100 à 150 000 entrées;UGC CINE CITE;UGC DIFFUSION;NON;NON;;FIXE;OUI;B;233;132;129;61,5;28,4;3,9;6,3;91;17,5;12,2;49.048453;2.010977
92441;7EME ART;NOUVELLE AQUITAINE;PLACE DE LA MAIRIE;79062;Cerizay;4784;79;79204;Cerizay;5757;06-autres communes et unités urbaines;1;200;16;222;2 451;114 671;-1,0;De 2 à 5 000 entrées;ASSOCIATION CINEMA DU BOCAGE;SUD CINE;OUI;E;JP;FIXE;NON;C;71;51;0;64,7;16,1;9,4;9,8;19;65,2;74,2;46.821515;-0.668137
92542;ESPACE GRÜN;GRAND EST;32 RUE GEORGES RISLER;68063;Cernay;11608;68;68402;Thann - Cernay;31817;05-Unités urbaines de 20 000 à 100 000 hbts;1;408;25;343;5 744;71 785;-0,9;De 5 à 10 000 entrées;ESPACE GRUN;;OUI;D;;FIXE;NON;C;105;85;31;100,0;0,0;0,0;0,0;47;100,0;100,0;47.806567;7.173935
93201;LE SEVIGNE;BRETAGNE;43 RUE DU MUGUET;35051;Cesson-Sévigné;17414;35;35701;Rennes;330871;04-Unités urbaines de 100 000 hbts ou plus;1;293;23;260;14 716;17 404;-0,2;De 10 à 20 000 entrées;LOISIRS CULTURE LE SEVIGNE-CESSON;SAS CINE DIFFUSION;OUI;C;;FIXE;NON;B;101;66;8;50,8;32,1;5,4;11,7;62;23,5;28,2;48.118209;-1.610628
93261;COMPLEXE LE REX;NOUVELLE AQUITAINE;PLACE DU SOUVENIR;33122;Cestas;16573;33;33701;Bordeaux;904359;04-Unités urbaines de 100 000 hbts ou plus;2;544;31;1 338;14 147;79 794;-0,8;De 10 à 20 000 entrées;ORGANISATION DES CIRCUITS CINEMATOGRAPHIQUES PRIVES;SNC SAGEC - CINE 32 VEO;OUI;C;JP;FIXE;NON;B;136;103;28;70,7;20,8;7,3;1,2;67;43,1;45,0;44.742006;-0.685394
94711;FAMILIAL;GRAND EST;RUE DIDEROT;52093;Chalindrey;2437;52;52104;Chalindrey;3544;06-autres communes et unités urbaines;1;393;25;82;2 648;13 907;-0,8;De 2 à 5 000 entrées;CERCLE FAMILIALE DES CINEPHILES DU PAYS DE CHALINDREY;;NON;NON;;FIXE;NON;C;39;29;0;57,9;26,9;14,2;1,1;12;51,0;57,5;47.803369;5.431466
94743;CLUB;PAYS DE LA LOIRE;1 RUE MONTORCY;85047;Challans;20133;85;85402;Challans;27389;05-Unités urbaines de 20 000 à 100 000 hbts;2;516;11;613;16 296;18 406;-0,1;De 10 à 20 000 entrées;SECIM;SNC SAGEC - CINE 32 VEO;OUI;D;JPPR;FIXE;NON;C;70;31;22;40,2;49,9;6,3;3,6;36;22,3;14,2;46.848712;-1.879118
94745;CINE TRISKELL;PAYS DE LA LOIRE;PLACE DU FOIRAIL;85047;Challans;20133;85;85402;Challans;27389;05-Unités urbaines de 20 000 à 100 000 hbts;5;780;19;1 952;25 994;19 751;0,3;De 20 à 30 000 entrées;CINE AVENIR;;NON;NON;;FIXE;NON;C;121;94;56;49,6;39,1;9,2;2,1;49;24,8;25,1;46.84884;-1.872212
94802;LE CHALL ENGER;AUVERGNE / RHONE-ALPES;PLACE LOUIS DUMOLLARD;73064;Challes-les-Eaux;5346;73;73601;Chambéry;187010;04-Unités urbaines de 100 000 hbts ou plus;1;141;27;493;11 256;18 789;-0,4;De 10 à 20 000 entrées;COMMUNE DE CHALLES LES EAUX;;OUI;C;;FIXE;NON;B;67;54;2;48,5;43,4;6,2;1,9;21;29,6;23,2;45.548622;5.986578
94922;ESPACE CINE;PAYS DE LA LOIRE;RUE FELIX FAURE;49063;Chalonnes-sur-Loire;6513;49;49203;Chalonnes-sur-Loire;6513;06-autres communes et unités urbaines;1;274;28;250;5 611;194 121;-1,0;De 5 à 10 000 entrées;COMMUNE DE CHALONNES SUR LOIRE;SARL MICROMEGAS DIFFUSION CINEMATOGRAPHIQUE;OUI;E;;FIXE;NON;I;139;110;0;57,9;23,2;4,7;14,2;79;27,8;27,7;47.353192;-0.764716
