N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2018;entrées 2017;évolution entrées;tranche d'entrées;propriétaire;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;part des séances de films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude
247565;THE ALAMO;PROVENCE-ALPES-COTE D'AZUR;AVENUE JEAN MERMOZ;13054;Marignane;33929;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;2;240;53;2 920;39 200;42 753;-8,30%;De 30 à 40 000 entrées;ASSOCIATION LOISIRS COMMUNICATION;;oui;catégorie C;JP;FIXE;NON;banlieue;209;165;44;39,2;48,2;10,9;1,8;90;25,9;23,1;43.419763;5.213706
249441;PRADO;PROVENCE-ALPES-COTE D'AZUR;36 AVENUE DU PRADO;13055;Marseille;861635;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;11;1590;53;18 451;399 023;428 283;-6,80%;De 300 à 450 000 entrées;UGC Méditerranée (Aubert);UGC Med;non;non classé;;FIXE;OUI;commune-centre;282;203;184;36;49,9;13,6;0,5;63;12,6;9,3;43.28385;5.384511
249451;BONNEVEINE;PROVENCE-ALPES-COTE D'AZUR;AVENUE DE HAMBOURG;13055;Marseille;861635;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;5;806;53;7 825;146 750;158 289;-7,30%;De 100 à 150 000 entrées;SOCIETE DES CINEMAS DE BONNEVEINE;Les cinémas Gaumont-Pathé;non;non classé;;FIXE;NON;commune-centre;106;80;76;35,7;51,7;12,4;0,2;24;7,9;8,3;43.249625;5.389984
249471;PATHE MADELEINE;PROVENCE-ALPES-COTE D'AZUR;36 AVENUE DU MARECHAL FOCH;13055;Marseille;861635;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;8;1358;53;15 414;279 744;286 545;-2,40%;De 200 à 300 000 entrées;Les cinemas GAUMONT-PATHE;Les cinémas Gaumont-Pathé;non;non classé;;FIXE;OUI;commune-centre;252;175;166;35,6;47,3;15,1;2;81;26,3;23,3;43.300347;5.399852
249563;CESAR;PROVENCE-ALPES-COTE D'AZUR;4 PLACE CASTELLANE;13055;Marseille;861635;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;3;458;53;5 946;129 856;72 949;78%;De 100 à 150 000 entrées;MIZRAHI (SARL CESAR);;oui;catégorie A;;FIXE;NON;commune-centre;182;124;104;51,4;11,2;21,4;16;169;96,3;98,4;43.28624;5.383262
249581;CHAMBORD;PROVENCE-ALPES-COTE D'AZUR;283 AVENUE DU PRADO;13055;Marseille;861635;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;4;460;53;6 019;137 231;136 943;0%;De 100 à 150 000 entrées;UGC Méditerranée (Aubert);UGC Med;non;non classé;;FIXE;NON;commune-centre;111;83;72;40,2;36,5;22,3;1;39;44,3;47,3;43.273044;5.391418
249791; LES VARIETES;PROVENCE-ALPES-COTE D'AZUR;35 37 RUE VINCENT SCOTTO;13055;Marseille;861635;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;5;694;31;5 085;82 936;138 038;-39,90%;De 80 à 100 000 entrées;MIZRAHI (SARL CINEMA LES VARIETES);;oui;catégorie A;RDJPPR;FIXE;NON;commune-centre;195;134;118;55,3;18,4;19;7,3;177;91,2;94;43.297447;5.379767
249831;LES TROIS PALMES;PROVENCE-ALPES-COTE D'AZUR;2 BOULEVARD LEON BANCAL;13055;Marseille;861635;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;11;2436;53;17 413;1 060 120;1 070 690;-1,00%;De 1 à 1,5 million d'entrées;Les cinemas GAUMONT-PATHE;Les cinémas Gaumont-Pathé;non;non classé;;FIXE;OUI;commune-centre;168;145;136;26;62,1;11,9;0;23;7,8;4,5;43.289155;5.481134
249942;ALHAMBRA;PROVENCE-ALPES-COTE D'AZUR;2 RUE DU CINEMA;13055;Marseille;861635;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;1;256;49;1 200;42 483;43 484;-2,30%;De 40 à 50 000 entrées;CINEMARSEILLE;;oui;catégorie A;RDJPPR;FIXE;NON;commune-centre;218;133;10;51,7;14,3;26,4;7,6;163;73;81,9;43.360713;5.330247
250410;CHATEAU DE LA BUZINE;PROVENCE-ALPES-COTE D'AZUR;56 TRAVERSE DE LA BUZINE;13055;Marseille;861635;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;1;345;51;1 235;19 723;18 178;8%;De 10 à 20 000 entrées;VILLE DE MARSEILLE;;non;non classé;;FIXE;NON;commune-centre;151;76;0;30,8;37,1;23,7;8,4;89;45,7;46,9;43.294553;5.498707
250412;GYPTIS;PROVENCE-ALPES-COTE D'AZUR;136 RUE LOUBON;13055;Marseille;861635;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;1;230;45;918;32 697;32 261;1%;De 30 à 40 000 entrées;;;oui;catégorie A;RDJPPR;FIXE;NON;commune-centre;201;99;12;43;30,7;21,8;4,5;146;58,6;66,4;43.312724;5.384422
250935;JEAN RENOIR;PROVENCE-ALPES-COTE D'AZUR;ALLEE JEAN RENOIR;13056;Martigues;49403;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;1;166;53;1 343;27 835;28 858;-3,50%;De 20 à 30 000 entrées;VILLE DE MARTIGUES;;oui;catégorie C;RDJPPR;FIXE;NON;banlieue;234;155;4;55,6;18,7;19,2;6,4;212;82,6;92,4;43.410526;5.052683
251251;TRIANON;OCCITANIE;4 RUE PAUL MENDRAS;48092;Marvejols;4841;48;48201;Marvejols;6066;unités urbaines de moins de 20 000 habitants et zones rurales;1;177;51;1 004;15 408;15 053;2%;De 10 à 20 000 entrées;TRIANON CINEMA SARL;;oui;catégorie E;;FIXE;NON;commune-centre;150;122;4;48,3;34,7;16,2;0,8;59;32,2;25,2;44.551614;3.291609
253313;SALLE DES FETES;OCCITANIE;SALLE DES FETES;66107;Maury;802;66;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;260;51;367;16 134;16 467;-2,00%;De 10 à 20 000 entrées;CINEMAGINAIRE;CINEMAGINAIRE;oui;catégorie E;JP;ITINERANT;NON;territoire rural;129;90;17;52;36,9;10,7;0,3;49;25,6;22,4;42.814211;2.600537
256211;TRIANON;OCCITANIE;BD LUCIEN ARNAULT;48095;Mende;11641;48;48301;Mende;11641;unités urbaines de moins de 20 000 habitants et zones rurales;3;402;51;2 679;63 105;66 263;-4,80%;De 50 à 80 000 entrées;SOCIETE ANONYME IMMOBILIERE D'ECONOMIE MIXTE MENDE FONTANILLES;;oui;catégorie E;;FIXE;NON;commune isolée;199;159;53;48,9;34,7;15,5;0,8;96;29,9;22,5;44.519155;3.499538
257302;EDEN;PROVENCE-ALPES-COTE D'AZUR;11 RUE DE LA REPUBLIQUE;6083;Menton;28231;6;6501;Menton - Monaco (partie française);68326;unités urbaines de 20 000 à 100 000 habitants;3;377;53;4 676;87 844;82 144;7%;De 80 à 100 000 entrées;JEAN-MARIE CHARVET;;non;non classé;;FIXE;NON;commune-centre;210;178;77;44,3;43,2;11,8;0,7;80;20;15,9;43.775396;7.50197
261623;LE TAURUS;OCCITANIE;RUE DE LA MEDITERRANEE;34157;Mèze;11537;34;34301;Mèze;11537;unités urbaines de moins de 20 000 habitants et zones rurales;1;144;50;868;28 525;28 939;-1,40%;De 20 à 30 000 entrées;VILLE DE MEZE;;oui;catégorie E;JP;FIXE;NON;commune isolée;218;169;18;49,2;35,6;14,2;1;110;28,6;22,7;43.421612;3.601996
263261;COMOEDIA;PROVENCE-ALPES-COTE D'AZUR;15 RUE LOUIS CASTAGNE;13063;Miramas;25639;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;1;178;50;1 293;24 853;22 565;10%;De 20 à 30 000 entrées;SAN OUEST PROVENCE;;oui;catégorie C;;FIXE;NON;banlieue;256;186;1;46,3;32,6;16,2;4,8;141;44,7;41,8;43.581558;5.001721
266752;LOUIS LUMIERE;PROVENCE-ALPES-COTE D'AZUR;RUE DES ECOLES;5079;Le Monêtier-les-Bains;1024;5;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;2;128;39;769;8 049;8 419;-4,40%;De 5 à 10 000 entrées;VILLE LE MONETIER LES MINES;;non;non classé;;FIXE;NON;territoire rural;63;50;3;59,6;26,5;12,9;1;23;27;27,8;44.975571;6.50728
268972;MAISON POUR TOUS;PROVENCE-ALPES-COTE D'AZUR;ROND POINT DU 8 MAI;83081;Montauroux;6298;83;83205;Montauroux;9536;unités urbaines de moins de 20 000 habitants et zones rurales;1;279;53;1 157;34 296;32 243;6%;De 30 à 40 000 entrées;ASSOCIATION FOYER RURAL MAISON POUR TOUS;MC4;oui;catégorie E;JP;FIXE;NON;commune-centre;268;220;11;53,8;33,1;11,2;1,9;131;33,8;28,6;43.618473;6.771904
272358;CINEMA JEAN GABIN;PROVENCE-ALPES-COTE D'AZUR;RUE DES ECOLES;5085;Montgenèvre;510;5;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;188;35;290;5 157;6 143;-16,10%;De 5 à 10 000 entrées;VILLE DE MONTGENEVRE;MC4;non;non classé;;FIXE;NON;territoire rural;110;91;31;49;40,1;10,9;0;17;12,4;8,8;44.932175;6.724754
275201;DIAGONAL CAPITOLE;OCCITANIE;5 RUE DE VERDUN;34172;Montpellier;277639;34;34701;Montpellier;428909;unités urbaines de 100 000 habitants et plus;6;1067;53;11 970;336 091;323 266;4%;De 300 à 450 000 entrées;DIAGONAL;;oui;catégorie A;RDJPPR;FIXE;NON;commune-centre;359;260;231;54,4;15,5;20,2;9,8;325;92,5;92,9;43.607742;3.880324
275203;UTOPIA DIAGONAL CAMPUS;OCCITANIE;5 AV DU DOCTEUR PEZET;34172;Montpellier;277639;34;34701;Montpellier;428909;unités urbaines de 100 000 habitants et plus;3;265;53;5 580;98 167;104 036;-5,60%;De 80 à 100 000 entrées;UTOPIA LATIN;;oui;catégorie A;RDJPPR;FIXE;NON;commune-centre;292;174;52;58,5;12,1;18,8;10,6;246;86,9;86,6;43.628906;3.869104
275273;GAUMONT COMEDIE;OCCITANIE;10 PLACE DE LA COMEDIE;34172;Montpellier;277639;34;34701;Montpellier;428909;unités urbaines de 100 000 habitants et plus;8;1113;53;14 713;267 692;293 405;-8,80%;De 200 à 300 000 entrées;Les cinemas GAUMONT-PATHE;Les cinémas Gaumont-Pathé;non;non classé;;FIXE;OUI;commune-centre;255;168;156;30,3;51,8;17;0,9;56;13,9;10,5;43.609061;3.880069
275311;GAUMONT MULTIPLEXE;OCCITANIE;235 RUE GEORGES MELIES;34172;Montpellier;277639;34;34701;Montpellier;428909;unités urbaines de 100 000 habitants et plus;17;3919;53;33 614;1 232 208;1 360 800;-9,40%;De 1 à 1,5 million d'entrées;Les cinemas GAUMONT-PATHE;Les cinémas Gaumont-Pathé;non;non classé;;FIXE;OUI;commune-centre;320;243;240;29,3;56,3;13,5;0,9;93;19;12,3;43.603985;3.91557
275334;CINEMA NESTOR BURMA;OCCITANIE;2 RUE MARCELIN ALBERT;34172;Montpellier;277639;34;34701;Montpellier;428909;unités urbaines de 100 000 habitants et plus;1;107;50;1 471;23 114;22 482;3%;De 20 à 30 000 entrées;VILLE DE MONTPELLIER;;oui;catégorie A;RDJPPR;FIXE;NON;commune-centre;298;181;6;49,8;13,1;28,3;8,9;242;71,4;80,6;43.61435;3.828731
275336;MAISON POUR TOUS ET CINEMA LOUIS FEUILLADE;OCCITANIE;410 AVENUE DE BARCELONE;34172;Montpellier;277639;34;34701;Montpellier;428909;unités urbaines de 100 000 habitants et plus;1;88;12;150;1 809;0;#DIV/0!;Moins de 2000 entrées;;;non;non classé;;FIXE;NON;commune-centre;29;27;0;56,1;43;0,4;0,5;6;16;24,9;43.624323;3.817591
279662;PLEIN AIR LE CHATEAU;PROVENCE-ALPES-COTE D'AZUR;13 PLACE SUZANNE VILLENEUVE;6084;Mouans-Sartoux;9510;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;1;200;7;7;1 026;773;33%;Moins de 2000 entrées;CINEALPES;;non;non classé;;FIXE;NON;banlieue;7;7;0;14,9;85,1;0;0;0;0;0;43.620396;6.969027
279663;STRADA;PROVENCE-ALPES-COTE D'AZUR;AVENUE DE CANNES;6084;Mouans-Sartoux;9510;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;5;847;53;8 839;330 287;318 169;4%;De 300 à 450 000 entrées;CINEALPES;CINEALPES;oui;catégorie C;;FIXE;NON;banlieue;308;226;116;37,4;48,5;13,2;1;176;23,7;12,2;43.617882;6.97286
285966;MEGA CGR;OCCITANIE;ROUTE DE PERPIGNAN;11262;Narbonne;53462;11;11502;Narbonne;53462;unités urbaines de 20 000 à 100 000 habitants;9;1258;53;18 437;351 200;359 719;-2,40%;De 300 à 450 000 entrées;CGR;CGR;non;non classé;;FIXE;OUI;commune isolée;215;184;177;36,6;52,6;10,8;0,1;27;8,6;4,6;43.163076;2.984491
285975;LE CINEMA SCENE NATIONALE DE NARBONNE;OCCITANIE;2 AVENUE MAITRE HUBERT MOULY;11262;Narbonne;53462;11;11502;Narbonne;53462;unités urbaines de 20 000 à 100 000 habitants;1;260;48;600;27 097;25 749;5%;De 20 à 30 000 entrées;CENTRE D'ART ET DE CULTURE DE NARBONNE;MC5;oui;catégorie D;RDJP;FIXE;NON;commune isolée;151;110;18;67,4;9,5;15,1;8;142;83,5;95,9;43.180232;3.014167
290022;RIALTO;PROVENCE-ALPES-COTE D'AZUR;4 RUE DE RIVOLI;6088;Nice;342522;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;5;704;53;9 314;114 343;113 854;0%;De 100 à 150 000 entrées;UGC Méditerranée (Aubert);UGC Med;oui;catégorie A;RD;FIXE;NON;commune-centre;200;163;145;50,7;14,6;23,7;11;181;93,8;93,3;43.696032;7.258586
290032;VARIETES;PROVENCE-ALPES-COTE D'AZUR;5/7 BD VICTOR HUGO;6088;Nice;342522;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;7;1133;53;12 770;135 795;149 586;-9,20%;De 100 à 150 000 entrées;UGC Méditerranée (Aubert);UGC Med;non;non classé;;FIXE;NON;commune-centre;139;122;120;42,2;43,6;14,1;0,2;22;12,3;12,6;43.699902;7.26609
290044;PATHE MASSENA;PROVENCE-ALPES-COTE D'AZUR;31 AVENUE JEAN MEDECIN;6088;Nice;342522;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;7;1366;53;14 380;342 830;421 490;-18,70%;De 300 à 450 000 entrées;Les cinemas GAUMONT-PATHE;Les cinémas Gaumont-Pathé;non;non classé;;FIXE;NON;commune-centre;181;151;130;55,6;31,8;10,8;1,8;84;43,6;34,6;43.702059;7.266941
290063;JEAN VIGO;PROVENCE-ALPES-COTE D'AZUR;31 RUE LOUIS DE COPPET;6088;Nice;342522;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;1;149;23;148;10 069;7 923;27%;De 10 à 20 000 entrées;VILLE DE NICE;;non;non classé;;FIXE;NON;commune-centre;37;8;1;41,4;15;39,8;3,8;28;61,5;73,6;43.692782;7.245773
290064;THEATRE LINO VENTURA;PROVENCE-ALPES-COTE D'AZUR;168 BD DE L'ARIANE;6088;Nice;342522;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;1;652;5;5;566;0;#DIV/0!;Moins de 2000 entrées;;;non;non classé;;FIXE;NON;commune-centre;5;0;0;0;100;0;0;0;0;0;43.739249;7.308078
290093;MERCURY;PROVENCE-ALPES-COTE D'AZUR;16 PLACE GARIBALDI;6088;Nice;342522;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;3;154;48;4 852;74 173;71 708;3%;De 50 à 80 000 entrées;DEPARTEMENT DES ALPES MARITIMES;;oui;catégorie A;RDJP;FIXE;NON;commune-centre;523;395;102;62,3;13,5;15,1;9,1;386;78,5;71,6;43.700772;7.280789
290191;PATHE LINGOSTIERE;PROVENCE-ALPES-COTE D'AZUR;604 ROUTE DE GRENOBLE;6088;Nice;342522;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;13;2816;53;26 426;928 495;1 043 055;-11,00%;De 700 000 à 1 million d'entrées;Les cinemas GAUMONT-PATHE;Les cinémas Gaumont-Pathé;non;non classé;;FIXE;OUI;commune-centre;243;195;192;27,8;59,3;12,6;0,2;36;10,3;6,7;43.671643;7.203332
290363;PATHE PARIS;PROVENCE-ALPES-COTE D'AZUR;54 AVENUE JEAN MEDECIN;6088;Nice;342522;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;5;979;53;7 774;93 268;207 498;-55,10%;De 80 à 100 000 entrées;Les cinemas GAUMONT-PATHE;Les cinémas Gaumont-Pathé;non;non classé;;FIXE;NON;commune-centre;197;175;39;33,7;54,3;10;2;39;14,6;9,5;43.704136;7.266397
290387;L ECLAT;PROVENCE-ALPES-COTE D'AZUR;20 AVENUE STEPHEN LIEGEARD;6088;Nice;342522;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;1;154;7;26;2 217;3 339;-33,60%;De 2 à 5 000 entrées;EPA VILLA D' ARSON;;non;non classé;;FIXE;NON;commune-centre;6;3;0;100;0;0;0;6;100;100;43.720507;7.25283
290388;PATHE NICE GARE DU SUD;PROVENCE-ALPES-COTE D'AZUR;PLACE DE LA GARE DU SUD;6088;Nice;342522;6;6701;Nice;943354;unités urbaines de 100 000 habitants et plus;9;1537;44;15 343;384 499;0;#DIV/0!;De 300 à 450 000 entrées;Les cinemas GAUMONT-PATHE;Les cinemas GAUMONT-PATHE;non;non classé;;FIXE;OUI;commune-centre;162;149;119;16,9;63,7;19,2;0,2;25;7,6;6,4;43.709724;7.261413
290933;FORUM;OCCITANIE;3 RUE POISE;30189;Nîmes;150672;30;30601;Nîmes;184750;unités urbaines de 100 000 habitants et plus;4;464;53;6 180;35 592;58 566;-39,20%;De 30 à 40 000 entrées;KINEPOLIS;KINEPOLIS;non;non classé;;FIXE;NON;commune-centre;102;74;52;27,3;56;16,1;0,6;13;2,8;4,4;43.837841;4.362383
290975;LE SEMAPHORE;OCCITANIE;25 RUE PORTE DE FRANCE;30189;Nîmes;150672;30;30601;Nîmes;184750;unités urbaines de 100 000 habitants et plus;6;571;53;11 294;198 186;193 988;2%;De 150 à 200 000 entrées;LE SEMAPHORE;Xanthie Films;oui;catégorie B;RDJPPR;FIXE;NON;commune-centre;450;248;214;56,9;14,6;18,9;9,6;404;92;93,5;43.833909;4.357425
291014;FORUM KINEPOLIS;OCCITANIE;130 RUE MICHEL DEBRE;30189;Nîmes;150672;30;30601;Nîmes;184750;unités urbaines de 100 000 habitants et plus;12;2928;53;20 394;662 687;819 210;-19,10%;De 450 à 700 000 entrées;KINEPOLIS;KINEPOLIS;non;non classé;;FIXE;OUI;commune-centre;288;212;207;33;55,3;11,4;0,3;41;11,1;5,4;43.814338;4.367462
291027;CAP CINEMA NIMES;OCCITANIE;ZAC DE LA GARE CENTRALE;30189;Nîmes;150672;30;30601;Nîmes;184750;unités urbaines de 100 000 habitants et plus;10;1610;53;20 416;232 482;15 936;1359%;De 200 à 300 000 entrées;CGR;CGR;non;non classé;;FIXE;OUI;commune-centre;212;178;172;35,9;51,7;12,2;0,2;26;6,7;4,1;43.856426;4.403645
294314;L EDEN;PROVENCE-ALPES-COTE D'AZUR;RUE DU 19 MARS;13066;Noves;5761;13;754;Avignon;456042;unités urbaines de 100 000 habitants et plus;1;161;43;174;4 053;4 161;-2,60%;De 2 à 5 000 entrées;VILLE DE NOVES;MC5;non;non classé;;FIXE;NON;banlieue;142;108;0;62,6;20,7;12,8;3,9;75;49,4;39,9;43.875599;4.9035
297871;FORUM;PROVENCE-ALPES-COTE D'AZUR;RUE DU PARLEMENT;84087;Orange;29561;84;754;Avignon;456042;unités urbaines de 100 000 habitants et plus;3;283;52;4 145;60 764;65 757;-7,60%;De 50 à 80 000 entrées;CINE FORUM;CINEPROFILMS;non;non classé;;FIXE;NON;banlieue;191;157;74;47,2;41,9;10,6;0,2;78;17,8;14,3;44.13782;4.809493
298142;POOM;PROVENCE-ALPES-COTE D'AZUR;CENTRE SPORTIF;5096;Orcières;715;5;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;2;244;28;665;9 819;10 227;-4,00%;De 5 à 10 000 entrées;VILLE D'ORCIERES MERLETTE;;non;non classé;;FIXE;NON;territoire rural;84;70;12;49,6;42,6;7,5;0,3;12;6,7;4,4;44.708057;6.341919
299451;L UBAC;PROVENCE-ALPES-COTE D'AZUR;PLACE EMILE HODOUL;5098;Les Orres;569;5;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;255;29;281;5 846;5 257;11%;De 5 à 10 000 entrées;CINEMAS G LAMIC;MC5;non;non classé;;FIXE;NON;territoire rural;88;73;29;42,7;42,6;14,6;0;9;7,8;1,9;44.493107;6.556982
300171;LE PUIGMAL;OCCITANIE;1 PLACE SAINT PIERRE;66130;Osséja;1328;66;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;255;50;263;10 705;10 546;2%;De 10 à 20 000 entrées;VILLE D'OSSEJA;GPCI;oui;catégorie E;;FIXE;NON;territoire rural;134;114;9;40,3;39,4;15,7;4,6;44;23,2;19,9;42.4151068;1.9811399999999821
302596;LE NAUTILUS;OCCITANIE;PLACE RAIMU;34192;Palavas-les-Flots;6173;34;34206;Palavas-les-Flots;6173;unités urbaines de moins de 20 000 habitants et zones rurales;1;212;47;240;4 359;4 024;8%;De 2 à 5 000 entrées;VILLE DE PALAVAS LES FLOTS;;non;non classé;;FIXE;NON;commune isolée;66;49;0;64,1;24,5;9,4;2;24;30;29,2;43.527952;3.931577
306521; PATHE;PROVENCE-ALPES-COTE D'AZUR;CHEMIN DES  PENNES AUX PINS;13071;Les Pennes-Mirabeau;21387;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;17;3825;53;29 898;1 546 869;1 597 981;-3,20%;De 1,5 à 2 millions d'entrées;Les cinemas GAUMONT-PATHE;Les cinémas Gaumont-Pathé;non;non classé;;FIXE;OUI;banlieue;269;225;223;27;58,9;13,6;0,5;54;13,1;7,7;43.413496;5.356466
306601;LE DAHUT;PROVENCE-ALPES-COTE D'AZUR;1 RUE SAINT JEAN;6094;Péone;866;6;0;Zone rurale;14541106;unités urbaines de 100 000 habitants et plus;1;251;27;315;10 143;10 310;-1,60%;De 10 à 20 000 entrées;SYNDICAT INTERCOMMUNAL DE VALBERG;MC5;non;non classé;;FIXE;NON;territoire rural;93;78;5;40,4;47,3;11,9;0,4;22;16,5;4,8;44.0967176;6.928323500000033
307502;CASTILLET 1;OCCITANIE;1 BOULEVARD WILSON;66136;Perpignan;121934;66;66601;Perpignan;200971;unités urbaines de 100 000 habitants et plus;7;626;53;11 434;163 069;166 590;-2,10%;De 150 à 200 000 entrées;SNES (Font);SNES;oui;catégorie B;RDJPPR;FIXE;NON;commune-centre;537;308;191;53,7;16,1;20,7;9,6;443;86,7;86,4;42.701362;2.894282
307543;CINEMOVIDA MEGA CASTILLET;OCCITANIE;ZAC MAS BALANDE;66136;Perpignan;121934;66;66601;Perpignan;200971;unités urbaines de 100 000 habitants et plus;14;2609;53;25 643;740 924;772 858;-4,10%;De 700 000 à 1 million d'entrées;SNES (Font);SNES;non;non classé;;FIXE;OUI;commune-centre;261;213;208;35,4;52,7;11,8;0,2;35;8,8;5,3;42.663168;2.880281
308231;LE LUBERON;PROVENCE-ALPES-COTE D'AZUR;31 RUE GIRAUD;84089;Pertuis;19645;84;84303;Pertuis;19645;unités urbaines de moins de 20 000 habitants et zones rurales;3;363;53;4 443;84 218;87 194;-3,40%;De 80 à 100 000 entrées;VILLE DE PERTUIS;;oui;catégorie E;RDJP;FIXE;NON;commune isolée;335;262;139;41,5;44,8;11,6;2,1;183;28,1;16,4;43.692404;5.499464
309891;MOLIERE;OCCITANIE;1 PLACE LEDRU ROLLIN;34199;Pézenas;8156;34;34215;Pézenas;9696;unités urbaines de moins de 20 000 habitants et zones rurales;1;219;37;356;10 777;11 162;-3,40%;De 10 à 20 000 entrées;VILLE DE PEZENAS;;oui;catégorie E;;FIXE;NON;commune-centre;137;102;1;68,1;12,5;16;3,4;90;57,9;67,4;43.460841;3.42083
310645;FOYER JEUNESSE ET CULTURE;PROVENCE-ALPES-COTE D'AZUR;FOYER JEUNESSE;83091;Pierrefeu-du-Var;6074;83;83201;Pierrefeu-du-Var;6074;unités urbaines de moins de 20 000 habitants et zones rurales;1;100;48;261;7 964;8 408;-5,30%;De 5 à 10 000 entrées;LE CINEMA DU SOLEIL;veo;oui;catégorie E;;ITINERANT;NON;commune isolée;103;75;16;56,5;34,8;7,3;1,4;46;29,5;28,1;43.22419;6.144814
320783;ARIANE ASCARIDE;OCCITANIE;CENTRE PEPIN;30202;Pont-Saint-Esprit;10279;30;30304;Pont-Saint-Esprit;15266;unités urbaines de moins de 20 000 habitants et zones rurales;2;188;51;1 593;19 774;18 454;7%;De 10 à 20 000 entrées;UNION REGIONALE DES FEDERATIONS DES OEUVRES LAIQUES RHONE ALPES;;oui;catégorie E;JPPR;FIXE;NON;commune-centre;197;154;11;56,2;29,4;12,2;2,3;99;43,1;38,2;44.266447;4.644976
321343;LE MELIES;PROVENCE-ALPES-COTE D'AZUR;12 RUE DENIS PAPIN;13077;Port-de-Bouc;17090;13;759;Marseille - Aix-en-Provence;1585498;unités urbaines de 100 000 habitants et plus;1;155;53;1 516;20 707;20 447;1%;De 20 à 30 000 entrées;ASSOCIATION CENTRE DE CONCEPTION ET DE DIFFUSION DE L'IMAGE;MC5;oui;catégorie C;RDJP;FIXE;NON;banlieue;418;307;11;49,1;24;21,3;5,6;264;53,1;54,5;43.404425;4.98382
321854;GERARD PHILIPE;PROVENCE-ALPES-COTE D'AZUR;AV GABRIEL PERI;13078;Port-Saint-Louis-du-Rhône;8588;13;13214;Port-Saint-Louis-du-Rhône;8588;unités urbaines de moins de 20 000 habitants et zones rurales;1;213;50;934;13 728;13 335;3%;De 10 à 20 000 entrées;SAN OUEST PROVENCE;;oui;catégorie E;JPPR;FIXE;NON;commune isolée;236;160;0;48,8;35,7;11,7;3,8;140;43,9;28,6;43.39359;4.796834
321912;LE VAUBAN;OCCITANIE;PLACE CASTELLANE;66148;Port-Vendres;4195;66;66401;Saint-Cyprien;53068;unités urbaines de 20 000 à 100 000 habitants;1;233;52;310;6 848;5 327;29%;De 5 à 10 000 entrées;VILLE DE PORT VENDRES;CINEMAGINAIRE;oui;catégorie D;;FIXE;NON;banlieue;163;133;28;65;21,7;10,1;3,2;75;31,6;25,4;42.515622;3.105129
323812;LIDO;OCCITANIE;174 AVENUE DU GENERAL DE GAULLE;66149;Prades;6040;66;66205;Prades;9414;unités urbaines de moins de 20 000 habitants et zones rurales;1;189;53;876;30 796;28 587;8%;De 30 à 40 000 entrées;VILLE DE PRADES;GPCI;oui;catégorie E;;FIXE;NON;commune-centre;240;183;10;50,7;29,9;15,1;4,3;135;38,6;35,4;42.616153;2.421654
